cwnd:vector Network_three_routers.client.tcp.conn-14 (#0 - WS_enabled-0-20200805-20:00:33-23494),,cwnd:vector Network_three_routers.other_client.tcp.conn-15 (#0 - WS_enabled-0-20200805-20:00:33-23494),
2.113017462764,114945,3.440071302764,42328
2.113137382764,114963,3.440191222764,42377
2.113257302764,114981,3.440311142764,42426
2.113377222764,114999,3.440431062764,42475
2.113497142764,115017,3.440550982764,42524
2.113617062764,115035,3.440670902764,42573
2.113736982764,115053,3.440790822764,42622
2.113856902764,115071,3.440910742764,42671
2.113976822764,115089,3.441030662764,42720
2.114096742764,115107,3.441150582764,42769
2.114216662764,115125,3.441270502764,42818
2.114336582764,115143,3.441390422764,42867
2.114456502764,115161,3.441510342764,42916
2.114576422764,115179,3.441630262764,42965
2.114696342764,115197,3.441750182764,43014
2.114816262764,115215,3.441870102764,43063
2.114936182764,115233,3.441990022764,43111
2.115056102764,115251,3.442109942764,43159
2.115176022764,115269,3.442229862764,43207
2.115295942764,115287,3.442349782764,43255
2.115415862764,115305,3.442469702764,43303
2.115535782764,115323,3.442589622764,43351
2.115655702764,115341,3.442709542764,43399
2.115775622764,115359,3.442829462764,43447
2.115895542764,115377,3.442949382764,43495
2.116015462764,115395,3.443069302764,43543
2.116135382764,115413,3.443189222764,43591
2.116255302764,115431,3.443309142764,43639
2.116375222764,115449,3.443429062764,43687
2.116495142764,115467,3.443548982764,43735
2.116615062764,115485,3.443668902764,43783
2.116734982764,115503,3.443788822764,43831
2.116854902764,115521,3.443908742764,43879
2.116974822764,115539,3.444028662764,43927
2.117094742764,115557,3.444148582764,43974
2.117214662764,115575,3.444268502764,44021
2.117334582764,115593,3.444388422764,44068
2.117454502764,115611,3.444508342764,44115
2.117574422764,115629,3.444628262764,44162
2.117694342764,115647,3.444748182764,44209
2.117814262764,115665,3.444868102764,44256
2.117934182764,115683,3.444988022764,44303
2.118054102764,115701,3.445107942764,44350
2.118174022764,115719,3.445227862764,44397
2.118293942764,115737,3.445347782764,44444
2.118413862764,115755,3.445467702764,44491
2.118533782764,115773,3.445587622764,44538
2.118653702764,115791,3.445707542764,44585
2.118773622764,115809,3.445827462764,44632
2.118893542764,115827,3.445947382764,44679
2.119013462764,115845,3.446067302764,44726
2.119133382764,115863,3.446187222764,44773
2.119253302764,115881,3.446307142764,44820
2.119373222764,115899,3.446427062764,44867
2.119493142764,115917,3.446546982764,44913
2.119613062764,115935,3.446666902764,44959
2.119732982764,115953,3.446786822764,45005
2.119852902764,115971,3.446906742764,45051
2.119972822764,115989,3.447026662764,45097
2.120092742764,116007,3.447146582764,45143
2.120212662764,116025,3.447266502764,45189
2.120332582764,116043,3.447386422764,45235
2.120452502764,116061,3.447506342764,45281
2.120572422764,116079,3.447626262764,45327
2.120692342764,116097,3.447746182764,45373
2.120812262764,116115,3.447866102764,45419
2.120932182764,116133,3.447986022764,45465
2.121052102764,116151,3.448105942764,45511
2.121172022764,116169,3.448225862764,45557
2.121291942764,116187,3.448345782764,45603
2.121411862764,116205,3.448465702764,45649
2.121531782764,116223,3.448585622764,45695
2.121651702764,116241,3.448705542764,45741
2.121771622764,116259,3.448825462764,45787
2.121891542764,116277,3.448945382764,45833
2.122011462764,116295,3.449065302764,45878
2.122131382764,116313,3.449185222764,45923
2.122251302764,116331,3.449305142764,45968
2.122371222764,116349,3.449425062764,46013
2.122491142764,116367,3.449544982764,46058
2.122611062764,116385,3.449664902764,46103
2.122730982764,116403,3.449784822764,46148
2.122850902764,116421,3.449904742764,46193
2.122970822764,116439,3.450024662764,46238
2.123090742764,116457,3.450144582764,46283
2.123210662764,116475,3.450264502764,46328
2.123330582764,116493,3.450384422764,46373
2.123450502764,116511,3.450504342764,46418
2.123570422764,116529,3.450624262764,46463
2.123690342764,116547,3.450744182764,46508
2.123810262764,116565,3.450864102764,46553
2.123930182764,116583,3.450984022764,46598
2.124050102764,116601,3.451103942764,46643
2.124170022764,116619,3.451223862764,46688
2.124289942764,116637,3.451343782764,46733
2.124409862764,116655,3.451463702764,46778
2.124529782764,116673,3.451583622764,46823
2.124649702764,116691,3.451703542764,46868
2.124769622764,116709,3.451823462764,46912
2.124889542764,116727,3.451943382764,46956
2.125009462764,116745,3.452063302764,47000
2.125129382764,116763,3.452183222764,47044
2.125249302764,116781,3.452303142764,47088
2.125369222764,116799,3.452423062764,47132
2.125489142764,116817,3.452542982764,47176
2.125609062764,116835,3.452662902764,47220
2.125728982764,116853,3.452782822764,47264
2.125848902764,116871,3.452902742764,47308
2.125968822764,116889,3.453022662764,47352
2.126088742764,116907,3.453142582764,47396
2.126208662764,116925,3.453262502764,47440
2.126328582764,116943,3.453382422764,47484
2.126448502764,116961,3.453502342764,47528
2.126568422764,116979,3.453622262764,47572
2.126688342764,116997,3.453742182764,47616
2.126808262764,117015,3.453862102764,47660
2.126928182764,117033,3.453982022764,47704
2.127048102764,117051,3.454101942764,47748
2.127168022764,117069,3.454221862764,47792
2.127287942764,117087,3.454341782764,47836
2.127407862764,117105,3.454461702764,47880
2.127527782764,117123,3.454581622764,47924
2.127647702764,117141,3.454701542764,47967
2.127767622764,117158,3.454821462764,48010
2.127887542764,117175,3.454941382764,48053
2.128007462764,117192,3.455061302764,48096
2.128127382764,117209,3.455181222764,48139
2.128247302764,117226,3.455301142764,48182
2.128367222764,117243,3.455421062764,48225
2.128487142764,117260,3.455540982764,48268
2.128607062764,117277,3.455660902764,48311
2.128726982764,117294,3.455780822764,48354
2.128846902764,117311,3.455900742764,48397
2.128966822764,117328,3.456020662764,48440
2.129086742764,117345,3.456140582764,48483
2.129206662764,117362,3.456260502764,48526
2.129326582764,117379,3.456380422764,48569
2.129446502764,117396,3.456500342764,48612
2.129566422764,117413,3.456620262764,48655
2.129686342764,117430,3.456740182764,48698
2.129806262764,117447,3.456860102764,48741
2.129926182764,117464,3.456980022764,48784
2.130046102764,117481,3.457099942764,48827
2.130166022764,117498,3.457219862764,48870
2.130285942764,117515,3.457339782764,48913
2.130405862764,117532,3.457459702764,48956
2.130525782764,117549,3.457579622764,48999
2.130645702764,117566,3.457699542764,49042
2.130765622764,117583,3.457819462764,49084
2.130885542764,117600,3.457939382764,49126
2.131005462764,117617,3.458059302764,49168
2.131125382764,117634,3.458179222764,49210
2.131245302764,117651,3.458299142764,49252
2.131365222764,117668,3.458419062764,49294
2.131485142764,117685,3.458538982764,49336
2.131605062764,117702,3.458658902764,49378
2.131724982764,117719,3.458778822764,49420
2.131844902764,117736,3.458898742764,49462
2.131964822764,117753,3.459018662764,49504
2.132084742764,117770,3.459138582764,49546
2.132204662764,117787,3.459258502764,49588
2.132324582764,117804,3.459378422764,49630
2.132444502764,117821,3.459498342764,49672
2.132564422764,117838,3.459618262764,49714
2.132684342764,117855,3.459738182764,49756
2.132804262764,117872,3.459858102764,49798
2.132924182764,117889,3.459978022764,49840
2.133044102764,117906,3.460097942764,49882
2.133164022764,117923,3.460217862764,49924
2.133283942764,117940,3.460337782764,49966
2.133403862764,117957,3.460457702764,50008
2.133523782764,117974,3.460577622764,50050
2.133643702764,117991,3.460697542764,50092
2.133763622764,118008,3.460817462764,50134
2.133883542764,118025,3.460937382764,50176
2.134003462764,118042,3.461057302764,50218
2.134123382764,118059,3.461177222764,50259
2.134243302764,118076,3.461297142764,50300
2.134363222764,118093,3.461417062764,50341
2.134483142764,118110,3.461536982764,50382
2.134603062764,118127,3.461656902764,50423
2.134722982764,118144,3.461776822764,50464
2.134842902764,118161,3.461896742764,50505
2.134962822764,118178,3.462016662764,50546
2.135082742764,118195,3.462136582764,50587
2.135202662764,118212,3.462256502764,50628
2.135322582764,118229,3.462376422764,50669
2.135442502764,118246,3.462496342764,50710
2.135562422764,118263,3.462616262764,50751
2.135682342764,118280,3.462736182764,50792
2.135802262764,118297,3.462856102764,50833
2.135922182764,118314,3.462976022764,50874
2.136042102764,118331,3.463095942764,50915
2.136162022764,118348,3.463215862764,50956
2.136281942764,118365,3.463335782764,50997
2.136401862764,118382,3.463455702764,51038
2.136521782764,118399,3.463575622764,51079
2.136641702764,118416,3.463695542764,51120
2.136761622764,118433,3.463815462764,51161
2.136881542764,118450,3.463935382764,51202
2.137001462764,118467,3.464055302764,51243
2.137121382764,118484,3.464175222764,51284
2.137241302764,118501,3.464295142764,51325
2.137361222764,118518,3.464415062764,51366
2.137481142764,118535,3.464534982764,51407
2.137601062764,118552,3.464654902764,51448
2.137720982764,118569,3.464774822764,51488
2.137840902764,118586,3.464894742764,51528
2.137960822764,118603,3.465014662764,51568
2.138080742764,118620,3.465134582764,51608
2.138200662764,118637,3.465254502764,51648
2.138320582764,118654,3.465374422764,51688
2.138440502764,118671,3.465494342764,51728
2.138560422764,118688,3.465614262764,51768
2.138680342764,118705,3.465734182764,51808
2.138800262764,118722,3.465854102764,51848
2.138920182764,118739,3.465974022764,51888
2.139040102764,118756,3.466093942764,51928
2.139160022764,118773,3.466213862764,51968
2.139279942764,118790,3.466333782764,52008
2.139399862764,118807,3.466453702764,52048
2.139519782764,118824,3.466573622764,52088
2.139639702764,118841,3.466693542764,52128
2.139759622764,118858,3.466813462764,52168
2.139879542764,118875,3.466933382764,52208
2.139999462764,118892,3.467053302764,52248
2.140119382764,118909,3.467173222764,52288
2.140239302764,118926,3.467293142764,52328
2.140359222764,118943,3.467413062764,52368
2.140479142764,118960,3.467532982764,52408
2.140599062764,118977,3.467652902764,52448
2.140718982764,118994,3.467772822764,52488
2.140838902764,119011,3.467892742764,52528
2.140958822764,119028,3.468012662764,52568
2.141078742764,119045,3.468132582764,52608
2.141198662764,119062,3.468252502764,52648
2.141318582764,119079,3.468372422764,52688
2.141438502764,119096,3.468492342764,52728
2.141558422764,119113,3.468612262764,52767
2.141678342764,119130,3.468732182764,52806
2.141798262764,119147,3.468852102764,52845
2.141918182764,119164,3.468972022764,52884
2.142038102764,119181,3.469091942764,52923
2.142158022764,119198,3.469211862764,52962
2.142277942764,119215,3.469331782764,53001
2.142397862764,119232,3.469451702764,53040
2.142517782764,119249,3.469571622764,53079
2.142637702764,119266,3.469691542764,53118
2.142757622764,119283,3.469811462764,53157
2.142877542764,119300,3.469931382764,53196
2.142997462764,119317,3.470051302764,53235
2.143117382764,119334,3.470171222764,53274
2.143237302764,119351,3.470291142764,53313
2.143357222764,119368,3.470411062764,53352
2.143477142764,119385,3.470530982764,53391
2.143597062764,119402,3.470650902764,53430
2.143716982764,119419,3.470770822764,53469
2.143836902764,119436,3.470890742764,53508
2.143956822764,119453,3.471010662764,53547
2.144076742764,119470,3.471130582764,53586
2.144196662764,119487,3.471250502764,53625
2.144316582764,119504,3.471370422764,53664
2.144436502764,119521,3.471490342764,53703
2.144556422764,119538,3.471610262764,53742
2.144676342764,119555,3.471730182764,53781
2.144796262764,119572,3.471850102764,53820
2.144916182764,119589,3.471970022764,53859
2.145036102764,119606,3.472089942764,53898
2.145156022764,119623,3.472209862764,53937
2.145275942764,119640,3.472329782764,53976
2.145395862764,119657,3.472449702764,54015
2.145515782764,119674,3.472569622764,54054
2.145635702764,119691,3.472689542764,54093
2.145755622764,119708,3.472809462764,54131
2.145875542764,119725,3.472929382764,54169
2.145995462764,119742,3.473049302764,54207
2.146115382764,119759,3.473169222764,54245
2.146235302764,119776,3.473289142764,54283
2.146355222764,119793,3.473409062764,54321
2.146475142764,119810,3.473528982764,54359
2.146595062764,119827,3.473648902764,54397
2.146714982764,119844,3.473768822764,54435
2.146834902764,119861,3.473888742764,54473
2.146954822764,119878,3.474008662764,54511
2.147074742764,119895,3.474128582764,54549
2.147194662764,119912,3.474248502764,54587
2.147314582764,119929,3.474368422764,54625
2.147434502764,119946,3.474488342764,54663
2.147554422764,119963,3.474608262764,54701
2.147674342764,119980,3.474728182764,54739
2.147794262764,119997,3.474848102764,54777
2.147914182764,120014,3.474968022764,54815
2.148034102764,120031,3.475087942764,54853
2.148154022764,120048,3.475207862764,54891
2.148273942764,120065,3.475327782764,54929
2.148393862764,120082,3.475447702764,54967
2.148513782764,120099,3.475567622764,55005
2.148633702764,120116,3.475687542764,55043
2.148753622764,120133,3.475807462764,55081
2.148873542764,120150,3.475927382764,55119
2.148993462764,120167,3.476047302764,55157
2.149113382764,120184,3.476167222764,55195
2.149233302764,120201,3.476287142764,55233
2.149353222764,120218,3.476407062764,55271
2.149473142764,120235,3.476526982764,55309
2.149593062764,120252,3.476646902764,55347
2.149712982764,120269,3.476766822764,55385
2.149832902764,120286,3.476886742764,55423
2.149952822764,120303,3.477006662764,55461
2.150072742764,120320,3.477126582764,55499
2.150192662764,120337,3.477246502764,55536
2.150312582764,120354,3.477366422764,55573
2.150432502764,120371,3.477486342764,55610
2.150552422764,120388,3.477606262764,55647
2.150672342764,120405,3.477726182764,55684
2.150792262764,120422,3.477846102764,55721
2.150912182764,120439,3.477966022764,55758
2.151032102764,120456,3.478085942764,55795
2.151152022764,120473,3.478205862764,55832
2.151271942764,120490,3.478325782764,55869
2.151391862764,120507,3.478445702764,55906
2.151511782764,120524,3.478565622764,55943
2.151631702764,120541,3.478685542764,55980
2.151751622764,120558,3.478805462764,56017
2.151871542764,120575,3.478925382764,56054
2.151991462764,120592,3.479045302764,56091
2.152111382764,120609,3.479165222764,56128
2.152231302764,120626,3.479285142764,56165
2.152351222764,120643,3.479405062764,56202
2.152471142764,120660,3.479524982764,56239
2.152591062764,120677,3.479644902764,56276
2.152710982764,120694,3.479764822764,56313
2.152830902764,120711,3.479884742764,56350
2.152950822764,120728,3.480004662764,56387
2.153070742764,120745,3.480124582764,56424
2.153190662764,120762,3.480244502764,56461
2.153310582764,120779,3.480364422764,56498
2.153430502764,120796,3.480484342764,56535
2.153550422764,120813,3.480604262764,56572
2.153670342764,120830,3.480724182764,56609
2.153790262764,120847,3.480844102764,56646
2.153910182764,120864,3.480964022764,56683
2.154030102764,120881,3.481083942764,56720
2.154150022764,120898,3.481203862764,56757
2.154269942764,120915,3.481323782764,56794
2.154389862764,120932,3.481443702764,56831
2.154509782764,120949,3.481563622764,56868
2.154629702764,120966,3.481683542764,56905
2.154749622764,120983,3.481803462764,56942
2.154869542764,121000,3.481923382764,56979
2.154989462764,121017,3.482043302764,57016
2.155109382764,121034,3.482163222764,57052
2.155229302764,121051,3.482283142764,57088
